,Time [-],inflow_SB4 [l/s],NH4_load_SB4 [gN/h],NH4_SB4 [gN/m3],NO3_SB4 [gN/m3],NO2_SB4 [gN/m3],TS_SB4 [g/l],DO_SB4 [gO2/l],airflow_SB4 [m3/h],level_SB4 [m],temp_SB4 [°C],pH_SB4 [-],O2_Offgas_SB4 [%],N2O_SB4 [kgN/h]
14287,16/10/2018 10:20,138.438,23416.76,5.34928,2.652267,0.3300278,3.909673,1.130337,3172.754,4.239875,18.7,7.113107,18.28655,0.005676886
14288,16/10/2018 10:40,3.751827,520.9996,5.599923,4.384241,0.5670542,3.716214,1.790169,3308.691,4.353478,18.6974,7.103936,17.30693,0.03437664
14289,16/10/2018 11:00,2.760427,343.3134,2.455889,7.551674,0.846203,3.408595,1.97526,2793.814,4.351147,18.7,7.028919,18.35884,0.02396056
14290,16/10/2018 11:20,2.88349,404.8691,0.3571087,9.953697,0.5123072,3.44,2.167875,578.0312,4.352664,18.77545,6.99874,19.80858,0.001489175
14291,16/10/2018 11:40,0.128775,15.43055,0.1687386,10.50476,0.06180377,1.373809,0.9023962,0.0,4.349999,18.8,6.996613,19.94156,0.0
14292,16/10/2018 12:00,0.0,0.0,0.06674092,10.41266,0.0056865,0.08759236,0.568958,0.0,4.27126,18.8,6.990821,19.70179,0.0
14293,16/10/2018 12:20,0.430485,55.94004,0.0,10.20318,0.0,0.13621,0.4555286,0.0,3.664516,18.85191,6.989999,20.03299,0.0
14294,16/10/2018 12:40,1.448711,209.5838,0.04808241,9.209534,0.1083852,2.902295,0.3445112,0.0,3.5,18.9,6.989999,20.3025,0.0
14295,16/10/2018 13:00,132.7068,21864.9,0.6387975,8.123185,0.3362634,4.060171,0.4414278,0.0,3.697698,18.9,6.993731,20.18232,0.0
14296,16/10/2018 13:20,81.05397,13139.86,3.767286,7.044734,0.287532,3.723029,1.002147,3353.109,4.044152,18.92654,7.018735,17.98985,0.00372863
14297,16/10/2018 13:40,4.858071,591.3367,3.409488,8.299058,0.5090321,3.633522,1.727496,3649.37,4.104729,19.00709,7.017561,17.66239,0.02199767
14298,16/10/2018 14:00,2.546129,368.5828,0.5646529,10.8622,0.4992701,3.602551,2.169654,1573.203,4.101016,19.1,6.985615,18.20229,0.007123542
14299,16/10/2018 14:20,1.128027,148.9958,0.1412597,12.00628,0.04092866,3.539484,1.682851,132.0678,4.099999,19.1,6.991494,19.59954,0.000191637
14300,16/10/2018 14:40,0.1291715,17.38908,0.1015809,12.04132,0.0,1.148561,0.5502089,0.0,4.099766,19.1,6.987514,19.84711,0.0
14301,16/10/2018 15:00,0.1285765,15.94152,0.006336,11.88753,0.0,0.03316499,0.5230747,0.0,4.003994,19.1,6.989999,20.09978,0.0
14302,16/10/2018 15:20,0.629445,85.2048,-0.026205,11.80021,0.0,0.03,0.5501667,0.0,3.58174,19.09939,6.989999,20.4643,0.0
14364,17/10/2018 12:00,0.0,0.0,0.008939335,10.42106,0.0,0.07837751,0.6655647,0.0,4.199603,18.8,6.96,19.44306,0.0
14365,17/10/2018 12:20,0.1763575,30.54001,0.0,10.24758,0.0,0.0734563,0.4815274,0.0,3.644188,18.8,6.96,19.74018,0.0
14366,17/10/2018 12:40,76.65098,14481.79,0.04450716,9.396777,0.003377165,2.680553,0.3267837,0.0,3.5679,18.8,6.96,19.92151,0.0
14367,17/10/2018 13:00,144.1424,28645.28,2.818957,7.88661,0.04020042,3.987866,0.6189455,1753.418,3.949822,18.81088,6.978519,18.5955,0.004263657
14368,17/10/2018 13:20,18.21504,3559.346,4.925177,7.8809,0.3923019,3.66905,1.507085,3903.743,4.164866,18.89434,7.0,16.59499,0.04676881
14371,17/10/2018 14:20,0.1287325,14.50673,0.201192,12.6239,0.0,3.365739,0.9703596,0.0,4.160001,19.0,6.952484,19.24521,0.0
14372,17/10/2018 14:40,0.1247516,11.85296,0.1189667,12.63175,0.0,1.07655,0.4410593,0.0,4.156633,19.0,6.940001,19.72065,0.0
14373,17/10/2018 15:00,0.003116665,0.01699077,0.008988584,12.56025,0.0,0.01552534,0.4944766,0.0,3.920259,19.0,6.940001,19.9068,0.0
14374,17/10/2018 15:20,0.7631658,66.09081,0.02572734,11.96879,0.0,1.364597,0.3743569,0.0,3.518232,19.0,6.940001,20.40361,0.0
14375,17/10/2018 15:40,66.80443,6970.077,0.07000001,10.94822,0.1395702,4.470998,0.4727195,0.0,3.565072,19.0001,6.950698,20.56657,0.0
14376,17/10/2018 16:00,112.0497,10857.24,1.017678,9.802698,0.1717642,4.395433,0.7853707,2160.579,3.882508,19.0,6.961579,18.93664,0.0
14377,17/10/2018 16:20,6.218876,548.9182,1.293431,9.846594,0.4100826,4.207752,1.706638,3394.095,4.009174,19.0,6.972806,18.09839,0.0
14378,17/10/2018 16:40,3.012073,233.5764,0.1209383,11.22304,0.1371416,4.199232,2.272027,505.0619,4.010001,19.0,6.972164,19.24546,0.0
14379,17/10/2018 17:00,0.130206,10.79136,0.1358642,11.35605,0.001761085,3.658612,0.8331196,0.0,4.010001,19.0,6.978186,20.61918,0.0
14380,17/10/2018 17:20,0.128846,10.50343,0.1163849,11.52694,0.0,0.306674,0.5872206,0.0,4.003284,18.92884,6.980001,20.76663,0.0
14381,17/10/2018 17:40,0.0,0.0,0.03086767,11.3361,0.0,0.2200923,0.4266868,0.0,3.683565,18.9,6.980001,20.51432,0.0
14382,17/10/2018 18:00,1.645795,158.0732,0.06006701,10.40299,0.0,3.130069,0.4058829,0.0,3.51,18.9,6.980001,20.21614,0.0
14383,17/10/2018 18:20,0.8811632,84.90474,0.07000001,9.582838,0.0,4.318159,0.4787373,0.0,3.51,18.9,6.980001,20.2233,0.0
14384,17/10/2018 18:40,84.1876,9717.42,0.106483,9.110921,0.00063525,4.390428,0.5438156,0.0,3.595901,18.9,6.980001,19.83634,0.0
14385,17/10/2018 19:00,119.7454,13715.15,1.462485,7.841337,0.03059025,4.19568,0.7941927,2362.702,3.946536,18.84067,6.999223,18.7689,3.539639e-05
14386,17/10/2018 19:20,6.720713,656.4992,1.798563,7.986708,0.3410214,4.095397,1.608307,3787.564,4.078844,18.83756,7.012837,17.02843,0.002533621
14387,17/10/2018 19:40,1.937337,201.6239,0.2698436,9.537762,0.211599,4.342564,2.381345,639.9756,4.080001,18.9,7.0,19.7756,0.000147
14388,17/10/2018 20:00,0.0,0.0,0.1959014,9.789269,0.0,3.918249,0.915278,0.0,4.080001,18.9,7.002162,20.18116,0.0
14389,17/10/2018 20:20,0.1215065,10.6472,0.181369,10.01844,0.0,0.1525294,0.4869736,0.0,4.072383,18.80503,7.019999,20.19746,0.0
14390,17/10/2018 20:40,0.0,0.0,0.1008164,9.935697,0.0,0.2143903,0.3646689,0.0,3.725212,18.8,7.019999,20.27236,0.0
14391,17/10/2018 21:00,1.761403,138.0899,0.07000001,9.545654,0.04631841,3.342025,0.4038609,0.0,3.5,18.8,7.002842,20.07328,0.0
14392,17/10/2018 21:20,1.099002,90.50935,0.07000001,8.165651,0.06083167,5.326586,0.4658148,0.0,3.5,18.8,7.006289,19.98535,0.0
14393,17/10/2018 21:40,101.1998,8815.893,0.2113547,7.676991,0.1133224,5.232104,0.5299764,0.0,3.625891,18.8,7.019999,19.87743,0.0
14394,17/10/2018 22:00,114.2299,9586.151,1.627913,6.567126,0.2188777,4.384624,0.832338,2768.691,4.006905,18.8,7.035707,17.80815,0.0
14395,17/10/2018 22:20,4.524833,273.1868,1.382128,7.090947,0.438316,4.167368,1.750315,3312.927,4.109185,18.8,7.029262,16.77113,0.0
14396,17/10/2018 22:40,2.010417,132.5021,0.1248823,8.375029,0.2423426,3.787621,2.19937,446.826,4.11,18.8,7.021425,18.1982,0.0
14397,17/10/2018 23:00,0.0,0.0,0.1353325,8.466421,0.1581648,3.228086,0.6579199,0.0,4.11,18.8,7.015005,19.87427,0.0
14398,17/10/2018 23:20,0.1170025,8.921906,0.1195185,8.654383,0.0,0.266508,0.5414249,0.0,4.090482,18.7727,7.03,19.95836,0.0
14399,17/10/2018 23:40,0.0121975,0.1606813,0.07100743,8.510582,0.0,0.2174028,0.3856586,0.0,3.792659,18.7,7.03,20.17174,0.0
14400,18/10/2018 00:00,1.386992,126.7461,0.01751458,8.04875,0.027858,0.6236409,0.4030523,0.0,3.510215,18.77003,7.03,19.87467,0.0
14401,18/10/2018 00:20,1.520685,131.5337,0.07000001,6.7254,0.249537,4.495635,0.4684059,0.0,3.508783,18.8,7.03,20.06739,0.0
14402,18/10/2018 00:40,79.65758,8041.924,0.2441002,6.104239,0.2490503,4.543617,0.5279292,0.0,3.606243,18.8,7.030816,20.07235,0.0
14403,18/10/2018 01:00,75.76175,7774.978,1.213227,5.058287,0.4230454,4.40927,0.9016708,2971.103,3.872836,18.8,7.046256,17.6941,0.0
14404,18/10/2018 01:20,2.231585,187.1159,0.7287735,5.84105,0.3127881,4.078589,1.978254,2476.233,3.939934,18.8,7.049284,18.28219,0.0
14405,18/10/2018 01:40,1.591663,160.0833,0.06637815,6.870637,0.1637546,4.046659,1.904433,183.7372,3.94,18.8,7.050002,19.28659,0.0
14406,18/10/2018 02:00,0.129115,10.73083,0.1303957,6.623506,0.1263582,3.480408,0.3911473,0.0,3.94,18.78572,7.050683,19.94291,0.0
14407,18/10/2018 02:20,0.0,0.0,0.05137266,6.906886,0.0,0.315186,0.3938971,0.0,3.881166,18.7,7.050002,19.98681,0.0
14408,18/10/2018 02:40,0.7286264,71.18147,0.0,6.747058,0.0,0.3681714,0.3900635,0.0,3.54168,18.7,7.050002,20.03236,0.0
14409,18/10/2018 03:00,0.6630734,58.69921,0.06004134,5.571573,0.2185853,3.800803,0.4401356,0.0,3.51,18.72684,7.050002,20.02714,0.0
14410,18/10/2018 03:20,0.8997467,86.17186,0.07000001,4.858051,0.09965899,4.558335,0.5021263,0.0,3.51,18.7,7.050002,20.04354,0.0
14411,18/10/2018 03:40,39.36829,4509.922,0.1444618,4.349683,0.2274846,4.215487,0.5447771,0.0,3.550821,18.7,7.061402,19.64171,0.0
14412,18/10/2018 04:00,42.99403,4863.864,0.50384,3.85428,0.3714131,3.970369,1.351305,2933.886,3.690545,18.7,7.052845,17.99061,0.0
14413,18/10/2018 04:20,3.141391,288.3955,0.0,4.908436,0.3681633,3.919719,2.404329,666.0374,3.730217,18.7,7.055968,19.65638,0.0
14414,18/10/2018 04:40,0.0,0.0,0.0,5.140758,0.08928136,3.858115,1.222368,0.0,3.73,18.7,7.057935,19.91542,0.0
14415,18/10/2018 05:00,0.0,0.0,0.065466,4.944261,0.0,0.5726884,0.3261172,0.0,3.724375,18.64156,7.065722,19.75539,0.0
14416,18/10/2018 05:20,0.0,0.0,0.0,4.961122,0.0,0.024435,0.4824999,0.0,3.684451,18.6,7.070001,20.17615,0.0
14417,18/10/2018 05:40,0.8797976,80.29356,0.0400365,4.449541,0.1185202,1.77607,0.4092588,0.0,3.501579,18.6,7.057849,20.13621,0.0
14418,18/10/2018 06:00,1.510618,132.6839,0.07000001,3.586905,0.05761433,3.807865,0.4572462,0.0,3.5,18.6,7.066473,20.20178,0.0
14419,18/10/2018 06:20,0.8883348,70.81251,0.07000001,3.037748,0.1618991,3.848525,0.5145817,0.0,3.5,18.6,7.070001,20.30538,0.0
14420,18/10/2018 06:40,118.7577,11746.28,0.5436772,2.375468,0.2457478,4.034495,0.5571445,0.0,3.678993,18.58616,7.070001,19.68319,0.0
14421,18/10/2018 07:00,61.94863,6162.081,1.947415,1.563483,0.2086712,4.076867,1.427518,3367.5,3.974588,18.5,7.082079,17.20041,0.0
14422,18/10/2018 07:20,1.912981,167.438,0.3340306,2.92108,0.163,3.781668,2.327009,1373.73,4.010887,18.5,7.050002,19.00707,0.0
14423,18/10/2018 07:40,1.09945,103.291,0.04865783,3.699406,0.06682684,3.730582,1.610621,52.03116,4.010001,18.5,7.050002,19.56333,0.0
14424,18/10/2018 08:00,0.2575783,20.29566,0.1313711,3.847554,0.01712058,0.5545031,0.4418896,0.0,4.009633,18.5,7.06715,19.85656,0.0
14425,18/10/2018 08:20,0.2575496,19.70191,0.05153199,4.18491,0.0,0.022883,0.4896187,0.0,3.949673,18.5,7.068635,19.77312,0.0
14426,18/10/2018 08:40,0.5074016,48.09079,0.0,4.198045,0.0,0.2331933,0.4077071,0.0,3.564956,18.5,7.057937,19.91014,0.0
14427,18/10/2018 09:00,1.526261,151.9401,0.050542,3.379756,0.03362695,3.523577,0.4115786,0.0,3.5,18.5,7.050002,19.75257,0.0
14428,18/10/2018 09:20,1.257038,159.4267,0.05999999,2.621994,0.144888,4.336442,0.488869,0.0,3.5,18.5,7.050002,20.22577,0.0
14429,18/10/2018 09:40,174.0396,27972.46,1.332101,2.040796,0.0654555,4.073188,0.5314914,0.0,3.782129,18.48132,7.061901,20.09701,0.0
14430,18/10/2018 10:00,77.48924,12778.67,3.803627,1.519352,0.1745255,3.828655,1.513959,3450.146,4.159614,18.46318,7.084137,17.35717,0.001326839
14431,18/10/2018 10:20,4.645451,596.6273,2.109092,3.406728,0.64103,3.56381,1.998621,2877.253,4.208059,18.5,7.043091,17.19429,0.01597828
14432,18/10/2018 10:40,2.257696,366.2747,0.2840854,5.369438,0.3139732,3.552678,2.260557,651.6791,4.209205,18.5,7.010001,19.75249,0.000618412
14433,18/10/2018 11:00,0.0,0.0,0.1574781,6.219254,0.01010183,3.121586,0.9251068,0.0,4.21,18.5,7.010352,19.87226,0.0
14434,18/10/2018 11:20,0.1284492,19.0348,0.1191178,7.50588,0.0,0.04992916,0.5969553,0.0,4.208726,18.53907,7.004819,20.27158,0.0
14435,18/10/2018 11:40,0.0,0.0,0.02957791,7.305634,0.0,0.02980934,0.492789,0.0,4.023962,18.6,6.989999,20.32802,0.0
14436,18/10/2018 12:00,0.5248439,87.89481,0.005108835,7.216712,0.00498925,0.2814685,0.4697247,0.0,3.554441,18.6,6.990599,20.22993,0.0
14437,18/10/2018 12:20,2.535479,476.0587,0.07000001,5.978442,0.2268081,3.907551,0.4144753,0.0,3.500951,18.6,6.989999,20.1473,0.0
14438,18/10/2018 12:40,163.1653,29899.4,1.707362,5.213592,0.1964733,4.100175,0.5013277,131.8969,3.803038,18.66493,7.001449,19.69993,0.0
14439,18/10/2018 13:00,62.85407,11542.24,4.360209,4.803741,0.3251258,3.783875,1.330409,4006.964,4.107797,18.7,7.025295,17.17768,0.007493137
14440,18/10/2018 13:20,3.22304,497.3295,2.710675,7.111585,0.6718711,3.648358,1.804909,3386.75,4.139923,18.7,7.000353,16.56795,0.03862283
14441,18/10/2018 13:40,3.820496,629.9222,0.5588594,9.536866,0.4595285,3.627302,2.349745,1054.476,4.14,18.77138,6.980001,17.99207,0.008470456
14442,18/10/2018 14:00,0.2581308,38.61648,0.2102915,10.39963,0.04849149,3.478334,1.302125,0.0,4.14,18.8,6.980001,19.57545,0.0
14443,18/10/2018 14:20,0.0,0.0,0.1257125,10.21831,0.0,0.008595251,0.5402118,0.0,4.138485,18.8,6.980001,19.86927,0.0
14444,18/10/2018 14:40,0.0,0.0,0.03826933,9.993505,0.0,0.006029584,0.5116001,0.0,3.94405,18.82737,6.968854,20.07187,0.0
14445,18/10/2018 15:00,0.7643853,124.2662,0.00487375,9.741443,0.01251635,0.287407,0.396792,0.0,3.535307,18.8,6.974268,20.154,0.0
14446,18/10/2018 15:20,9.344678,1598.639,0.07000001,8.266047,0.1004277,4.010231,0.4186478,0.0,3.50485,18.8,6.96,20.49399,0.0
14447,18/10/2018 15:40,137.5805,24657.77,1.093203,7.500196,0.1828196,4.069765,0.5237732,332.4893,3.757557,18.8,6.971328,19.98228,0.0
14448,18/10/2018 16:00,46.0063,8015.815,3.214065,7.002625,0.2781668,3.859527,1.279747,4060.973,4.023516,18.8688,6.996396,17.1995,0.01340401
14449,18/10/2018 16:20,5.209803,777.008,1.521749,9.085155,0.489689,3.697352,1.91759,2823.29,4.034501,18.9,6.990415,16.89351,0.02018985
14450,18/10/2018 16:40,3.266867,539.5605,0.3218519,10.74899,0.2667085,3.769431,2.252394,440.9826,4.033179,18.9,6.97,19.44442,0.000987461
14451,18/10/2018 17:00,0.2581169,40.48792,0.6225006,11.12623,0.1259198,3.422574,0.6877015,0.0,4.03,18.9,6.986389,20.59255,0.0
14452,18/10/2018 17:20,0.1215333,17.72603,0.3614456,10.93799,0.0,0.3402322,0.393859,0.0,4.010846,18.9,6.984107,20.71971,0.0
14453,18/10/2018 17:40,0.3476665,50.02569,0.1089634,10.52093,0.0,0.3001251,0.4043403,0.0,3.637022,18.80622,6.97,20.40311,0.0
14454,18/10/2018 18:00,2.056218,277.6337,0.05736851,9.529246,0.2863802,2.757973,0.4205031,0.0,3.5,18.8,6.97,20.24478,0.0
14455,18/10/2018 18:20,16.26523,2267.081,0.0891785,8.704809,0.3087512,3.936332,0.5060889,0.0,3.50631,18.8,6.97,20.22773,0.0
14456,18/10/2018 18:40,147.2685,20299.22,1.465903,7.805751,0.2191198,3.789082,0.5870101,534.8942,3.811152,18.8,6.981359,19.51302,0.0
14457,18/10/2018 19:00,45.47018,7390.243,3.390253,7.339367,0.3169283,3.524127,1.263515,4060.973,4.071412,18.8,7.020521,17.4151,0.01618685
14458,18/10/2018 19:20,3.006898,374.6649,1.615636,9.332132,0.6386219,3.302573,1.896191,2931.196,4.084692,18.8,6.997222,17.32285,0.01755754
14459,18/10/2018 19:40,3.003892,320.3658,0.1819549,11.00572,0.2904195,3.332954,2.188824,482.909,4.084304,18.8,6.981389,19.17512,0.000842329
14460,18/10/2018 20:00,0.0,0.0,0.2065476,11.31882,0.2134474,3.086679,0.7273548,0.0,4.080001,18.8,6.989999,20.33065,0.0
14461,18/10/2018 20:20,0.0,0.0,0.1176461,11.13485,0.0,0.02407633,0.4567045,0.0,4.03875,18.8,6.989999,20.39466,0.0
14462,18/10/2018 20:40,0.5157765,62.92748,0.07000001,10.7874,0.0,0.03277967,0.430237,0.0,3.622341,18.8,6.989999,20.19973,0.0
14463,18/10/2018 21:00,1.125299,125.8848,0.07000001,9.689178,0.2856753,3.153464,0.4098811,0.0,3.5,18.8,6.989548,20.04024,0.0
14464,18/10/2018 21:20,40.34409,4900.926,0.08442299,8.877077,0.2253975,4.448903,0.4985162,0.0,3.520026,18.8,6.989999,20.03693,0.0
14465,18/10/2018 21:40,133.6822,13950.43,1.144369,7.855494,0.2755398,4.089095,0.6128485,940.238,3.846664,18.8,6.989999,19.09874,0.0
14466,18/10/2018 22:00,33.45813,3248.641,2.481081,7.40772,0.5365906,3.765167,1.177604,4060.973,4.067615,18.8,7.027776,17.25404,0.000257288
14467,18/10/2018 22:20,2.825035,222.3489,0.6832535,9.361051,0.5069554,3.328339,2.145556,2025.37,4.074164,18.8,7.019999,17.82232,0.000113029
14468,18/10/2018 22:40,1.474325,89.95372,0.1124164,10.30507,0.08385543,3.659915,1.866503,161.877,4.07,18.8,7.00861,20.22288,0.0
14469,18/10/2018 23:00,0.128917,10.36004,0.1456755,10.37043,0.1569054,1.03735,0.4876954,0.0,4.07,18.77431,7.016389,20.31939,0.0
14470,18/10/2018 23:20,0.0,0.0,0.05621099,10.1815,0.0,0.01,0.457519,0.0,4.016762,18.7,7.019999,20.43118,0.0
14471,18/10/2018 23:40,0.421911,46.3786,0.0,9.83494,0.0,0.01,0.4145538,0.0,3.62761,18.7,7.019999,20.32533,0.0
14472,19/10/2018 00:00,1.106977,113.7638,0.051107,8.595258,0.1823945,3.248125,0.4183509,0.0,3.51,18.79969,7.019999,20.2567,0.0
14473,19/10/2018 00:20,34.58464,3362.856,0.07000001,7.745442,0.06615566,4.236742,0.4958108,0.0,3.528331,18.8,7.019999,20.05331,0.0
14474,19/10/2018 00:40,101.5628,9416.407,0.5917033,6.834126,0.2639522,4.143456,0.6521166,1144.317,3.767914,18.72565,7.019999,18.84609,0.0
14475,19/10/2018 01:00,24.71765,2136.014,1.12741,6.868074,0.3310235,4.0083,1.420123,3913.585,3.946708,18.74016,7.034976,18.03005,0.0
14476,19/10/2018 01:20,2.755567,209.5739,0.0,8.689829,0.3306116,3.835183,2.33484,579.1901,3.95,18.8,7.020415,19.66036,0.0
14477,19/10/2018 01:40,0.3783858,26.16819,0.05126783,8.789854,0.2569277,3.817219,0.9009911,0.0,3.95,18.8,7.019999,19.97222,0.0
14478,19/10/2018 02:00,0.2576635,18.09682,0.08074801,8.791878,0.062311,0.7010062,0.5348289,0.0,3.945716,18.69608,7.036382,20.06724,0.0
14479,19/10/2018 02:20,0.0,0.0,0.0,8.509369,0.0,0.01,0.4077447,0.0,3.676826,18.69994,7.04,20.24137,0.0
14480,19/10/2018 02:40,1.889072,157.0896,0.036806,7.56828,0.2378754,2.345124,0.4079204,0.0,3.5,18.7,7.028964,20.02015,0.0
14481,19/10/2018 03:00,0.7653692,65.94296,0.07000001,6.605644,0.2663411,4.196808,0.4751417,0.0,3.5,18.7,7.036369,19.92408,0.0
14482,19/10/2018 03:20,29.74593,3198.58,0.07000001,6.053996,0.4303731,4.191654,0.5302864,0.0,3.521085,18.7,7.04,19.99337,0.0
14483,19/10/2018 03:40,54.65369,6001.079,0.3489159,5.358433,0.2467648,4.124945,0.818975,1551.798,3.66909,18.65555,7.04,18.61326,0.0
14484,19/10/2018 04:00,8.605884,914.1487,0.1731878,6.062304,0.4759955,4.088539,2.092363,2099.676,3.757664,18.60265,7.04,17.46946,0.0
14485,19/10/2018 04:20,1.251305,128.6873,0.03622159,6.998953,0.2938591,4.012284,1.869169,233.4637,3.761419,18.6,7.04,18.60874,0.0
14486,19/10/2018 04:40,0.0,0.0,0.1086135,7.033603,0.2413352,2.000796,0.4103113,0.0,3.76,18.6394,7.050219,19.86004,0.0
14487,19/10/2018 05:00,0.0,0.0,0.07962918,7.046039,0.02682985,0.06462273,0.4553653,0.0,3.721865,18.6,7.059133,19.94766,0.0
14488,19/10/2018 05:20,1.129653,100.5329,0.06778685,6.436938,0.05923575,1.241839,0.3894269,0.0,3.504228,18.6,7.05385,20.0667,0.0
14489,19/10/2018 05:40,0.8885953,77.68595,0.03132617,5.320857,0.2252483,4.102671,0.4483126,0.0,3.5,18.6,7.04,20.27769,0.0
14490,19/10/2018 06:00,0.6442857,64.77617,0.04997533,4.804456,0.1767959,4.227414,0.5127532,0.0,3.5,18.6,7.055629,20.25357,0.0
14491,19/10/2018 06:20,41.26225,4446.853,0.1143302,4.240541,0.3435461,4.175645,0.549405,0.0,3.531781,18.6,7.059999,20.3546,0.0
14492,19/10/2018 06:40,77.99418,8033.608,0.7884296,3.58596,0.1401681,4.069596,0.9436548,1631.491,3.733892,18.53994,7.059999,19.39644,0.0
14493,19/10/2018 07:00,13.35604,1293.467,0.4182478,4.741674,0.2738455,3.90418,2.031824,2349.246,3.8695,18.5,7.044936,17.47378,0.0
14494,19/10/2018 07:20,1.900982,171.6713,0.0,6.031544,0.03245267,3.861845,2.016701,178.8018,3.87,18.5,7.04,19.77817,0.0
14495,19/10/2018 07:40,0.0,0.0,0.04926815,6.147382,0.12,1.879763,0.510446,0.0,3.869241,18.5,7.05068,20.02228,0.0
14496,19/10/2018 08:00,0.128846,11.82953,0.1068765,6.131728,0.026131,0.01871033,0.5763667,0.0,3.850111,18.48422,7.059766,20.26226,0.0
14497,19/10/2018 08:20,0.3795343,53.34721,0.0,5.707311,0.0,0.8754646,0.4439474,0.0,3.565807,18.5,7.040932,20.18569,0.0
14498,19/10/2018 08:40,1.309845,189.6026,0.0,4.595723,0.1496279,4.088126,0.4051318,0.0,3.508869,18.5,7.04,20.00324,0.0
14499,19/10/2018 09:00,1.1077,153.3938,0.0,3.997557,0.2661555,4.172302,0.485642,0.0,3.5,18.5,7.040592,20.14733,0.0
14500,19/10/2018 09:20,102.7111,16801.67,0.2895121,3.431571,0.2758614,4.086415,0.5341324,0.0,3.598408,18.49989,7.059999,20.31477,0.0
14501,19/10/2018 09:40,130.451,21635.68,2.453706,2.637281,0.2929535,3.792573,0.9844014,1850.016,4.008688,18.40361,7.0706,18.33077,0.000172346
14502,19/10/2018 10:00,10.52458,1740.506,3.318225,4.01989,0.5018694,3.587901,1.804935,3341.773,4.188843,18.42616,7.063215,16.26811,0.01742759
14503,19/10/2018 10:20,3.254163,421.1035,0.8271246,7.267561,0.6729587,3.524409,2.283478,1725.159,4.189609,18.5,7.014852,17.24832,0.008816023
14504,19/10/2018 10:40,0.7514925,100.9948,0.3424813,8.53974,0.1764775,3.495659,1.513516,66.65454,4.19,18.5,7.000717,20.00845,7.326714e-05
14505,19/10/2018 11:00,0.37963,42.40646,0.1921568,8.522599,0.02203833,0.7847303,0.5015219,0.0,4.19,18.5,7.00125,20.12559,0.0
14506,19/10/2018 11:20,0.0,0.0,0.003931667,8.17809,0.0,0.02,0.4613138,0.0,4.145965,18.5,6.996125,20.04067,0.0
14507,19/10/2018 11:40,0.0,0.0,0.0,7.839351,0.0,0.02,0.4431276,0.0,3.688439,18.5,6.980001,19.7759,0.0
14508,19/10/2018 12:00,2.417355,358.5059,0.0,6.964774,0.05771599,3.117361,0.8948498,632.8388,3.51,18.5,6.980001,18.63545,0.0
14509,19/10/2018 12:20,100.8812,15730.87,0.1391221,6.725111,0.259556,4.245419,1.064617,192.8497,3.607706,18.5,6.980001,19.68753,0.0
14510,19/10/2018 12:40,124.4205,18809.25,1.719479,5.827491,0.3063947,3.882555,0.6724068,2362.402,3.999367,18.5,6.995886,18.07446,0.001384035
14511,19/10/2018 13:00,6.451073,835.17,2.040396,6.682146,0.4968008,3.641804,1.660779,3648.773,4.133778,18.56273,7.009408,16.8866,0.01561647
14512,19/10/2018 13:20,3.426949,427.3354,0.07197408,9.292832,0.5107467,3.588495,2.297813,1079.283,4.132629,18.6,6.989999,18.23977,0.000898114
14513,19/10/2018 13:40,0.0,0.0,0.04923999,9.925618,0.2287658,3.542669,1.235413,0.0,4.13,18.63694,6.989999,19.45844,0.0
14514,19/10/2018 14:00,0.2589096,23.92201,0.032099,9.900826,0.03526133,0.80502,0.5177273,0.0,4.13,18.7,6.989999,19.92325,0.0
14515,19/10/2018 14:20,0.0,0.0,-0.016673,9.58484,0.01321192,0.0402385,0.5193416,0.0,3.943897,18.7,6.989999,20.27099,0.0
14516,19/10/2018 14:40,1.75921,190.4019,-0.05999999,9.259005,0.03410925,0.01,0.8149274,352.0577,3.536241,18.7,6.989999,19.66065,0.0
14517,19/10/2018 15:00,2.7586,314.5013,-0.05999999,8.474088,0.272977,3.422138,1.574145,667.361,3.507569,18.74753,6.989999,18.67558,0.0
14518,19/10/2018 15:20,80.23531,10396.89,-0.02843917,8.320242,0.2926218,4.276342,1.339681,296.3563,3.593906,18.8,6.989999,19.68273,0.0
14519,19/10/2018 15:40,106.1721,14163.27,0.378346,7.899928,0.4259069,3.859491,0.4984685,2565.124,3.915432,18.8,6.998643,18.4122,0.0
14520,19/10/2018 16:00,3.103847,341.4977,0.4852553,8.749187,0.5653037,3.718515,1.651191,3154.777,4.030394,18.8,7.010001,18.17862,0.0
14521,19/10/2018 16:20,2.764213,306.0048,-0.05675249,10.41001,0.3363957,3.646286,2.143854,402.648,4.03,18.71748,7.013832,19.96256,0.0
14522,19/10/2018 16:40,0.1304325,13.1855,-0.04885691,10.83963,0.2760321,2.344268,0.6514678,0.0,4.03,18.73466,7.030588,20.64509,0.0
14523,19/10/2018 17:00,0.1289735,13.41549,-0.05541866,10.69816,0.04408333,0.2271916,0.4901376,0.0,3.986452,18.7,7.025224,20.55701,0.0
14524,19/10/2018 17:20,0.0,0.0,-0.05999999,10.13385,0.001105415,0.02,0.3582198,53.95464,3.601836,18.69108,7.019999,20.31817,0.0
14525,19/10/2018 17:40,3.135786,330.9505,-0.05999999,9.288771,0.1872637,2.280066,0.9018847,546.3207,3.51,18.7,7.019999,18.21776,0.0
