,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ã‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5
7605,15/04/2019 10:20,0.4569985,37.21429,-0.05999999,12.68262,0.0,0.000973165,1.367121,142.6844,3.961913,12.16249,6.790281,18.89009,0.01211549,4.0,0.0742582,0.1944482,0.04562324,0.1459819,0.1387214
7606,15/04/2019 10:40,87.98556,9176.013,-0.05999999,10.45058,0.4179631,1.997966,1.719499,1148.1,3.967689,12.2,6.781518,18.85974,0.03185893,4.0,0.01211549,0.0742582,0.1944482,0.04562324,0.1459819
7607,15/04/2019 11:00,238.8195,24413.26,1.102505,9.970333,1.55936,3.95351,1.921293,2312.612,4.57824,12.3429,6.79117,17.84184,0.15011,4.0,0.03185893,0.01211549,0.0742582,0.1944482,0.04562324
7608,15/04/2019 11:20,136.8939,13621.39,3.245668,11.64727,3.065958,3.41599,2.02671,2143.159,5.101585,12.49016,6.800002,17.72391,0.5893703,4.0,0.15011,0.03185893,0.01211549,0.0742582,0.1944482
7609,15/04/2019 11:40,25.51358,2491.34,3.841146,12.35988,4.30795,3.208227,2.124935,1739.949,5.301804,12.54241,6.792171,17.39022,0.8918948,4.0,0.5893703,0.15011,0.03185893,0.01211549,0.0742582
7610,15/04/2019 12:00,3.399963,263.6029,3.213784,12.36879,5.385282,3.178451,2.138718,1690.444,5.303727,12.6,6.746287,16.81763,1.236361,4.0,0.8918948,0.5893703,0.15011,0.03185893,0.01211549
7611,15/04/2019 12:20,2.385837,218.3083,1.754133,12.18874,6.155386,3.160922,2.028524,1422.988,5.301748,12.68674,6.703008,17.06712,1.300912,4.0,1.236361,0.8918948,0.5893703,0.15011,0.03185893
7612,15/04/2019 12:40,0.6306491,53.88517,0.597719,11.75747,7.760114,3.119637,1.071822,168.7268,5.300895,12.7,6.661068,16.9845,0.1664868,4.0,1.300912,1.236361,0.8918948,0.5893703,0.15011
7613,15/04/2019 15:40,89.75895,8729.412,0.140957,9.96586,6.365963,0.0,0.7540631,910.5344,4.377866,13.00093,6.679999,17.85846,1.926778,4.0,0.1664868,1.300912,1.236361,0.8918948,0.5893703
7614,15/04/2019 16:00,335.0132,29597.93,2.641631,11.16284,4.596695,2.293313,2.427028,1309.785,5.121486,13.0593,6.74894,17.28271,3.907037,4.0,1.926778,0.1664868,1.300912,1.236361,0.8918948
7615,15/04/2019 16:20,207.3889,15936.77,6.74477,14.44429,3.431364,2.808515,2.061184,1877.127,5.905907,13.24535,6.857533,16.51763,5.58839,4.0,3.907037,1.926778,0.1664868,1.300912,1.236361
7616,15/04/2019 16:40,99.92542,7500.819,7.815398,15.63904,3.910732,2.57235,2.155514,1877.127,6.329845,13.3,6.888714,15.96616,5.145457,4.0,5.58839,3.907037,1.926778,0.1664868,1.300912
7617,15/04/2019 17:00,2.966738,206.6671,7.147231,15.32885,4.871927,2.559103,2.16896,1566.601,6.410001,13.38264,6.865729,15.4718,4.137268,4.0,5.145457,5.58839,3.907037,1.926778,0.1664868
7618,15/04/2019 17:20,1.940395,115.0928,5.61533,14.87051,6.189651,2.628401,2.152252,1656.281,6.410001,13.4,6.801032,14.76854,4.252972,4.0,4.137268,5.145457,5.58839,3.907037,1.926778
7619,15/04/2019 17:40,2.602257,203.4486,4.463054,15.18553,7.280808,2.630336,2.188313,1463.68,6.410001,13.4,6.763812,14.85585,3.656097,4.0,4.252972,4.137268,5.145457,5.58839,3.907037
7620,15/04/2019 18:00,2.566412,202.7609,3.446952,15.29946,8.364013,2.61661,2.213407,1425.376,6.410001,13.4,6.726294,15.32561,3.465343,4.0,3.656097,4.252972,4.137268,5.145457,5.58839
7621,15/04/2019 18:20,3.06088,239.4008,2.296813,15.34866,9.524028,2.629169,2.240325,1423.125,6.407458,13.4,6.695729,15.20493,3.451061,4.0,3.465343,3.656097,4.252972,4.137268,5.145457
7622,15/04/2019 18:40,1.901883,120.4332,1.222202,15.46164,10.42157,2.628647,2.094734,880.3016,6.407507,13.4,6.661292,14.63184,2.134954,4.0,3.451061,3.465343,3.656097,4.252972,4.137268
7623,15/04/2019 22:20,256.9932,12888.36,0.808835,13.43155,8.00979,1.778333,2.341017,1639.88,4.709679,13.23662,6.689039,17.75566,5.093719,4.0,2.134954,3.451061,3.465343,3.656097,4.252972
7624,15/04/2019 22:40,178.0916,8875.831,2.577489,17.9914,6.386906,3.391336,2.613666,1121.768,5.370862,13.3,6.78,17.3793,3.499033,4.0,5.093719,2.134954,3.451061,3.465343,3.656097
7625,15/04/2019 23:00,185.2701,9337.924,3.180467,20.05838,6.278743,3.045401,2.202278,1446.886,5.872569,13.37509,6.78,16.76118,4.513146,4.0,3.499033,5.093719,2.134954,3.451061,3.465343
7626,15/04/2019 23:20,30.45741,1591.671,3.768304,22.4349,6.286767,2.616417,2.211714,1492.284,6.168614,13.4,6.825006,15.54792,4.531561,4.0,4.513146,3.499033,5.093719,2.134954,3.451061
7627,15/04/2019 23:40,3.375753,159.7041,2.441544,21.69594,7.574899,2.710373,2.214314,1347.017,6.169999,13.4,6.771313,16.06871,3.956122,4.0,4.531561,4.513146,3.499033,5.093719,2.134954
7628,16/04/2019 00:00,1.507877,66.2151,1.435841,21.55242,8.376589,2.71685,2.318401,1211.171,6.169999,13.4,6.739447,15.67132,3.747762,4.0,3.956122,4.531561,4.513146,3.499033,5.093719
7629,16/04/2019 00:20,1.631532,75.4645,0.5267426,21.72212,9.393091,2.709424,2.281359,986.8478,6.169999,13.4,6.707718,15.33479,2.905712,4.0,3.747762,3.956122,4.531561,4.513146,3.499033
7630,16/04/2019 00:40,4.164666,217.4965,0.01005433,22.25098,9.733908,2.731149,2.243389,774.7741,6.169999,13.4,6.690001,16.36655,1.936106,4.0,2.905712,3.747762,3.956122,4.531561,4.513146
7631,16/04/2019 05:20,122.5595,5575.258,0.01287185,18.15567,7.089183,0.7135641,2.292328,1423.442,4.112109,13.2,6.732817,18.09869,4.433331,4.0,1.936106,2.905712,3.747762,3.956122,4.531561
7632,16/04/2019 05:40,79.54212,3843.895,0.4967365,20.49827,5.404423,4.032062,3.133712,1018.31,4.407407,13.2,6.802319,18.00886,3.176334,4.0,4.433331,1.936106,2.905712,3.747762,3.956122
7633,16/04/2019 06:00,90.22133,4567.872,0.3396698,22.26442,5.647012,3.813145,2.2473,1204.848,4.651553,13.17733,6.788685,17.74611,3.758187,4.0,3.176334,4.433331,1.936106,2.905712,3.747762
7634,16/04/2019 06:20,21.01809,1051.959,0.02403908,23.7155,5.966157,3.594725,2.149566,1020.991,4.815296,13.1,6.787386,17.74453,3.143709,4.0,3.758187,3.176334,4.433331,1.936106,2.905712
7635,16/04/2019 06:40,2.741556,143.7304,-0.07000001,24.34689,6.95727,3.590485,2.377981,495.4324,4.82,13.1,6.769999,17.84482,1.494512,4.0,3.143709,3.758187,3.176334,4.433331,1.936106
7636,16/04/2019 07:00,3.213903,167.1676,-0.07000001,25.68755,6.700223,3.588999,2.307045,581.0042,4.816676,13.1,6.781241,18.70422,1.151014,4.0,1.494512,3.143709,3.758187,3.176334,4.433331
7637,16/04/2019 10:00,0.2467691,24.0135,-0.07000001,22.76132,3.835432,0.0,0.2960512,39.4477,4.495667,13.3,6.810395,19.18969,0.1225565,4.0,1.151014,1.494512,3.143709,3.758187,3.176334
7638,16/04/2019 10:20,145.1366,17465.47,0.03854585,19.29616,2.584388,3.380207,1.895007,1864.853,4.643662,13.3,6.845114,17.46167,5.816886,4.0,0.1225565,1.151014,1.494512,3.143709,3.758187
7639,16/04/2019 10:40,144.5854,17303.94,1.352832,21.14959,3.228573,3.447358,2.152372,1759.063,5.051557,13.3209,6.838661,17.23805,5.414772,4.0,5.816886,0.1225565,1.151014,1.494512,3.143709
7640,16/04/2019 11:00,143.9921,16757.13,2.722177,22.48112,4.513206,3.188179,2.1461,1877.127,5.48377,13.4503,6.832493,16.70219,5.600547,4.0,5.414772,5.816886,0.1225565,1.151014,1.494512
7641,16/04/2019 11:20,23.57018,2657.161,3.521383,23.70847,5.746422,2.994538,2.206133,1561.898,5.711151,13.5,6.836609,16.19274,4.206287,4.0,5.600547,5.414772,5.816886,0.1225565,1.151014
7642,16/04/2019 11:40,3.896518,391.0242,2.674639,23.68997,7.115716,2.942646,2.167253,1556.97,5.709891,13.5,6.80244,16.07599,3.842607,4.0,4.206287,5.600547,5.414772,5.816886,0.1225565
7643,16/04/2019 12:00,2.51609,284.8523,1.572022,23.64102,8.238319,2.935677,2.181543,1459.145,5.71,13.59762,6.765092,16.00841,3.399975,4.0,3.842607,4.206287,5.600547,5.414772,5.816886
7644,16/04/2019 12:20,1.640382,217.1061,0.481642,23.65478,9.524494,2.930557,2.202238,1162.815,5.71,13.66382,6.729057,15.66227,2.586178,4.0,3.399975,3.842607,4.206287,5.600547,5.414772
7645,16/04/2019 12:40,3.276195,440.9825,-0.02645825,24.16796,10.40978,2.941932,2.254612,720.7826,5.71,13.7,6.699998,15.58801,1.569982,4.0,2.586178,3.399975,3.842607,4.206287,5.600547
7646,16/04/2019 13:00,2.373085,341.0913,-0.07000001,24.97967,10.22818,2.887991,2.157554,309.6617,5.71,13.7,6.701402,15.5598,0.673933,4.0,1.569982,2.586178,3.399975,3.842607,4.206287
7647,16/04/2019 17:20,164.5528,14664.71,0.7343293,1.815795,3.676296,2.302627,1.569159,1352.188,4.045458,13.8,6.771367,17.6761,2.961467,4.0,0.673933,1.569982,2.586178,3.399975,3.842607
7648,16/04/2019 17:40,141.9944,12530.63,3.784478,1.730957,4.375546,3.955813,2.203907,1628.179,4.550912,13.86181,6.83332,17.39004,5.07693,4.0,2.961467,0.673933,1.569982,2.586178,3.399975
7649,16/04/2019 18:00,129.2667,11532.59,5.40964,1.98662,5.212682,3.507549,2.145208,1873.037,4.935384,13.9,6.841655,17.20947,5.842232,4.0,5.07693,2.961467,0.673933,1.569982,2.586178
7650,16/04/2019 18:20,51.15162,4583.899,5.498603,2.111144,6.317556,3.327834,2.150702,1726.876,5.212189,13.9,6.839999,16.88273,5.300706,4.0,5.842232,5.07693,2.961467,0.673933,1.569982
7651,16/04/2019 18:40,2.780607,188.4527,4.460277,2.23752,7.083128,3.287295,2.169369,1532.932,5.229076,13.9,6.824244,16.3945,4.433334,4.0,5.300706,5.842232,5.07693,2.961467,0.673933
7652,16/04/2019 19:00,2.930194,228.8929,2.69068,2.368576,8.6073,3.288908,2.189825,1462.968,5.230001,13.9,6.784749,16.35261,3.936495,4.0,4.433334,5.300706,5.842232,5.07693,2.961467
7653,16/04/2019 19:20,1.842594,135.7611,1.198361,2.516685,9.480154,3.231753,2.213445,1172.76,5.222829,13.9,6.75465,16.58981,2.972078,4.0,3.936495,4.433334,5.300706,5.842232,5.07693
7654,16/04/2019 19:40,1.808786,123.8904,0.5297982,2.677432,9.734351,3.272257,2.78057,1018.31,5.22,13.9,6.739999,17.15258,2.478686,4.0,2.972078,3.936495,4.433334,5.300706,5.842232
7655,16/04/2019 20:00,1.461842,107.0417,0.343969,3.003177,9.684896,3.235512,3.872703,532.0157,5.22,13.9,6.745622,17.5076,1.257066,4.0,2.478686,2.972078,3.936495,4.433334,5.300706
7656,16/04/2019 23:20,140.4908,11688.6,0.4327992,2.281331,6.213002,1.869518,1.502594,1304.802,4.414747,13.85669,6.811714,17.88356,3.393373,4.0,1.257066,2.478686,2.972078,3.936495,4.433334
7657,16/04/2019 23:40,122.5795,10270.73,1.783963,1.93454,4.913741,3.634138,2.249563,1570.406,4.875943,13.91603,6.849999,17.60835,4.898444,4.0,3.393373,1.257066,2.478686,2.972078,3.936495
7658,17/04/2019 00:00,98.92602,8318.6,2.307915,1.9124,5.734325,3.363309,2.248363,1732.134,5.189942,14.0,6.831709,17.50949,5.402907,4.0,4.898444,3.393373,1.257066,2.478686,2.972078
7659,17/04/2019 00:20,54.97453,4679.231,1.902384,1.959999,6.570748,3.216167,2.126007,1679.432,5.42159,14.0,6.830001,16.85432,5.171906,4.0,5.402907,4.898444,3.393373,1.257066,2.478686
7660,17/04/2019 00:40,2.841468,218.7506,0.9813792,1.997396,7.520461,3.133534,2.306424,1274.774,5.449999,14.0,6.808247,16.84335,3.492897,4.0,5.171906,5.402907,4.898444,3.393373,1.257066
7661,17/04/2019 01:00,2.384856,183.0851,0.2574745,2.089014,7.652079,3.115303,2.33162,403.1638,5.449999,14.0,6.800002,19.10809,0.4408749,4.0,3.492897,5.171906,5.402907,4.898444,3.393373
7662,17/04/2019 01:20,2.887602,262.244,0.1774895,2.200327,7.397501,3.09943,2.358637,600.9142,5.449979,14.0,6.800002,18.82597,1.085386,4.0,0.4408749,3.492897,5.171906,5.402907,4.898444
7663,17/04/2019 01:40,2.203979,180.8112,0.1442035,2.308912,7.078245,3.145586,2.282631,392.0028,5.449999,14.0,6.800002,17.30028,1.057621,4.0,1.085386,0.4408749,3.492897,5.171906,5.402907
7664,17/04/2019 02:00,1.317537,120.2055,0.2816863,2.373135,6.538119,3.123245,1.764224,119.4946,5.449999,14.0,6.813436,19.29317,0.2756499,4.0,1.057621,1.085386,0.4408749,3.492897,5.171906
7665,17/04/2019 05:40,101.4071,6619.415,0.1319365,1.684646,2.346229,2.995658,1.598823,1493.128,4.136745,13.9,6.886014,18.49463,1.679627,4.0,0.2756499,1.057621,1.085386,0.4408749,3.492897
7666,17/04/2019 06:00,74.26503,4791.739,0.2198853,1.650383,2.413017,4.000151,2.221263,1401.773,4.40021,13.9,6.864989,17.1869,2.015881,4.0,1.679627,0.2756499,1.057621,1.085386,0.4408749
7667,17/04/2019 06:20,89.58293,5935.058,0.07000001,1.762582,2.765775,3.718609,2.226438,1313.076,4.647002,13.9,6.857195,17.51287,1.571769,4.0,2.015881,1.679627,0.2756499,1.057621,1.085386
7668,17/04/2019 06:40,21.52312,1422.233,0.021658,1.915697,3.193821,3.548381,2.238477,779.127,4.803716,13.9,6.856187,17.80688,0.8398801,4.0,1.571769,2.015881,1.679627,0.2756499,1.057621
7669,17/04/2019 07:00,3.035834,191.9155,-0.05628249,2.018552,3.216019,3.506932,2.352879,497.4101,4.809999,13.9,6.865233,17.83096,0.524568,4.0,0.8398801,1.571769,2.015881,1.679627,0.2756499
7670,17/04/2019 07:20,2.386657,137.1142,-0.05999999,2.101379,2.792675,3.507631,2.325622,619.0307,4.809999,13.9,6.858584,17.61092,0.6360384,4.0,0.524568,0.8398801,1.571769,2.015881,1.679627
7671,17/04/2019 07:40,0.0,0.0,-0.05999999,2.222186,2.302223,3.50274,1.446559,1.658911,4.809999,13.9,6.856737,17.20392,0.001736412,4.0,0.6360384,0.524568,0.8398801,1.571769,2.015881
7672,17/04/2019 12:20,1.099285,117.62,0.13,2.424232,0.3118333,0.0,0.451403,584.1654,3.503089,14.2663,6.868423,17.32309,0.1405829,4.0,0.001736412,0.6360384,0.524568,0.8398801,1.571769
7673,17/04/2019 12:40,229.1928,27218.12,0.7864588,1.971198,1.627432,3.209189,1.803508,2764.32,3.849882,14.2,6.88,18.09295,0.3287668,4.0,0.1405829,0.001736412,0.6360384,0.524568,0.8398801
7674,17/04/2019 13:00,153.5876,19685.65,3.275613,2.013125,3.291608,4.069118,1.997506,2479.508,4.414893,14.25952,6.873642,18.07046,0.6685211,4.0,0.3287668,0.1405829,0.001736412,0.6360384,0.524568
7675,17/04/2019 13:20,139.0616,18196.8,4.435142,2.135855,4.085444,3.621683,1.883898,2246.822,4.826494,14.3,6.850364,17.69629,1.212787,4.0,0.6685211,0.3287668,0.1405829,0.001736412,0.6360384
7676,17/04/2019 13:40,21.73976,2826.315,4.564588,2.215142,5.123935,3.426782,2.005373,1991.46,5.039564,14.3553,6.850133,17.14946,1.568135,4.0,1.212787,0.6685211,0.3287668,0.1405829,0.001736412
7677,17/04/2019 14:00,1.387826,165.4617,2.799356,2.280799,6.606439,3.371377,2.137419,1749.946,5.04,14.47872,6.814934,17.31544,1.619514,4.0,1.568135,1.212787,0.6685211,0.3287668,0.1405829
7678,17/04/2019 14:20,1.138956,136.5965,0.9919163,2.366324,7.963968,3.353606,2.285315,1347.963,5.04,14.5,6.771765,17.3993,1.410042,4.0,1.619514,1.568135,1.212787,0.6685211,0.3287668
7679,17/04/2019 14:40,1.885483,217.128,0.2104527,2.476722,8.283937,3.332238,2.468158,665.7345,5.031809,14.52952,6.773587,17.40417,0.7751676,4.0,1.410042,1.619514,1.568135,1.212787,0.6685211
7680,17/04/2019 15:00,2.1871,272.2327,0.1813504,2.510808,7.992957,3.310256,2.276021,497.9557,5.039649,14.56376,6.779265,17.404,0.6386918,4.0,0.7751676,1.410042,1.619514,1.568135,1.212787
7681,17/04/2019 15:20,0.9254676,86.62128,0.3856273,2.542635,7.381319,3.351302,2.354658,315.3722,5.03,14.6,6.787192,17.3966,0.4271313,4.0,0.6386918,0.7751676,1.410042,1.619514,1.568135
7682,17/04/2019 19:40,0.0,0.0,0.366809,1.758192,2.974259,0.0,0.3119894,0.04975674,3.567157,14.6,6.853516,19.54982,4.386129e-05,4.0,0.4271313,0.6386918,0.7751676,1.410042,1.619514
7683,17/04/2019 20:00,334.1462,28463.33,1.204141,1.550603,2.558564,4.30914,1.593355,3138.653,4.018209,14.54574,6.880277,18.22209,2.35865,4.0,4.386129e-05,0.4271313,0.6386918,0.7751676,1.410042
7684,17/04/2019 20:20,193.7257,16323.86,3.926611,1.747059,3.094579,3.795058,1.988513,2742.346,4.81553,14.5,6.891778,18.16024,1.968926,4.0,2.35865,4.386129e-05,0.4271313,0.6386918,0.7751676
7685,17/04/2019 20:40,126.068,10779.75,4.011947,1.97791,4.136063,3.396528,1.910368,2531.845,5.21544,14.5,6.88,17.44081,2.232348,4.0,1.968926,2.35865,4.386129e-05,0.4271313,0.6386918
7686,17/04/2019 21:00,7.021191,587.0157,3.193995,2.091906,5.330449,3.201308,2.209837,2000.872,5.392525,14.5,6.857114,17.08789,2.074291,4.0,2.232348,1.968926,2.35865,4.386129e-05,0.4271313
7687,17/04/2019 21:20,1.261144,89.22412,1.366982,2.234995,6.695624,3.170689,2.212508,1340.838,5.39,14.5,6.81776,16.8226,1.559568,4.0,2.074291,2.232348,1.968926,2.35865,4.386129e-05
7688,17/04/2019 21:40,1.169329,71.63759,0.4492766,2.39358,7.024012,3.142541,2.701998,1022.4,5.39,14.5,6.800002,16.62864,1.302241,4.0,1.559568,2.074291,2.232348,1.968926,2.35865
7689,17/04/2019 22:00,0.6570609,42.09127,0.3414534,2.667737,6.456,3.126354,3.788181,1022.4,5.39,14.5,6.819498,17.25519,1.326418,4.0,1.302241,1.559568,2.074291,2.232348,1.968926
7690,17/04/2019 22:20,1.136026,73.39937,0.3983485,2.994885,6.255145,3.130047,4.572968,1022.4,5.39,14.5,6.846996,17.91751,1.190148,4.0,1.326418,1.302241,1.559568,2.074291,2.232348
7691,17/04/2019 22:40,0.3726574,26.13474,0.3990343,3.313641,5.701111,3.138842,4.107299,128.3601,5.39,14.5,6.846887,19.6819,0.1130758,4.0,1.190148,1.326418,1.302241,1.559568,2.074291
7692,17/04/2019 23:00,0.1303615,8.309196,0.4092949,3.49634,5.174137,2.532436,2.153664,4.0896,5.39,14.5,6.841714,19.84628,0.00165821,4.0,0.1130758,1.190148,1.326418,1.302241,1.559568
7693,17/04/2019 23:20,0.1302059,8.13793,0.3300803,3.541937,4.515101,0.0188505,1.66103,4.0896,5.39,14.42374,6.852854,20.0167,0.001390939,4.0,0.00165821,0.1130758,1.190148,1.326418,1.302241
7694,17/04/2019 23:40,0.257635,17.90448,0.295145,3.630763,4.317997,0.02055983,1.511943,4.0896,5.39,14.4,6.851619,19.89843,0.00156088,4.0,0.001390939,0.00165821,0.1130758,1.190148,1.326418
7695,18/04/2019 00:00,0.3882236,25.43045,0.2223224,3.589265,4.145636,0.000979335,1.137491,4.0896,5.39,14.4,6.842638,18.34594,0.003894757,4.0,0.00156088,0.001390939,0.00165821,0.1130758,1.190148
7696,18/04/2019 00:20,0.257961,16.99697,0.2412589,3.584462,3.847673,0.01811533,0.9643129,4.0896,5.39,14.4,6.847164,18.12246,0.004227068,4.0,0.003894757,0.00156088,0.001390939,0.00165821,0.1130758
7697,18/04/2019 00:40,0.0,0.0,0.2034015,3.542441,3.616409,0.01803817,0.8553322,4.0896,5.39,14.4,6.86,18.21438,0.004097069,4.0,0.004227068,0.003894757,0.00156088,0.001390939,0.00165821
7698,18/04/2019 01:00,0.2579465,17.11378,0.203908,3.45782,3.311274,0.5059644,0.7288894,4.0896,5.383186,14.4,6.860419,18.27568,0.004012771,4.0,0.004097069,0.004227068,0.003894757,0.00156088,0.001390939
7699,18/04/2019 01:20,0.0,0.0,0.2007475,3.376418,2.915851,0.01820925,0.6433432,4.0896,4.848524,14.4,6.861102,18.31927,0.00395715,4.0,0.004012771,0.004097069,0.004227068,0.003894757,0.00156088
7700,18/04/2019 01:40,0.0,0.0,0.2009475,3.254379,2.658554,0.0,0.6313747,4.0896,4.084512,14.4,6.86,18.36793,0.003898216,4.0,0.00395715,0.004012771,0.004097069,0.004227068,0.003894757
7701,18/04/2019 02:00,0.0,0.0,0.2,2.969555,2.211564,0.03466625,0.5591086,4.0896,3.937536,14.4,6.87778,18.42041,0.003833862,4.0,0.003898216,0.00395715,0.004012771,0.004097069,0.004227068
7702,18/04/2019 02:20,0.2591935,18.82006,0.2,2.76531,1.921224,0.4612377,0.4866788,4.0896,3.744711,14.4,6.880683,18.51746,0.003690422,4.0,0.003833862,0.003898216,0.00395715,0.004012771,0.004097069
7703,18/04/2019 02:40,21.33305,1683.268,0.1552123,2.61141,1.644296,0.0,0.4401413,332.3977,3.632712,14.4,6.88,18.56361,0.1400874,4.0,0.003690422,0.003833862,0.003898216,0.00395715,0.004012771
7704,18/04/2019 03:00,196.5501,16296.38,1.053413,1.943048,1.701973,4.124351,1.887286,3065.164,4.010628,14.4,6.895038,18.3045,1.091321,4.0,0.1400874,0.003690422,0.003833862,0.003898216,0.00395715
7705,18/04/2019 03:20,75.37547,6200.026,1.703451,2.10752,2.822848,3.726669,1.948388,2607.188,4.324683,14.4,6.879316,18.26545,1.185531,4.0,1.091321,0.1400874,0.003690422,0.003833862,0.003898216
7706,18/04/2019 03:40,64.37803,5218.924,0.8378249,2.272151,4.511155,3.401075,1.86619,1877.127,4.523275,14.4,6.867143,18.19055,1.162022,4.0,1.185531,1.091321,0.1400874,0.003690422,0.003833862
7707,18/04/2019 04:00,2.793366,222.0727,0.1685199,2.521482,5.099795,3.713674,2.199173,954.5337,4.589999,14.4,6.86,18.02146,0.717286,4.0,1.162022,1.185531,1.091321,0.1400874,0.003690422
7708,18/04/2019 04:20,1.885087,131.5576,0.042497,2.803381,4.829862,3.711843,2.264716,625.6561,4.589999,14.33369,6.867143,18.01468,0.5373319,4.0,0.717286,1.162022,1.185531,1.091321,0.1400874
7709,18/04/2019 04:40,1.199676,74.17832,0.0,3.115968,4.124411,3.125211,2.299649,534.7233,4.589999,14.3,6.88,18.10125,0.4494332,4.0,0.5373319,0.717286,1.162022,1.185531,1.091321
7710,18/04/2019 05:00,1.383142,84.3335,0.0386859,3.438966,3.920866,3.5917,1.86235,258.9607,4.589999,14.3,6.88,19.51119,0.1721022,4.0,0.4494332,0.5373319,0.717286,1.162022,1.185531
7711,18/04/2019 09:40,72.22692,11995.59,0.12,2.138809,0.3565601,0.0,0.6395167,1416.456,3.533945,14.4,6.919999,19.53783,0.08244925,4.0,0.1721022,0.4494332,0.5373319,0.717286,1.162022
7712,18/04/2019 10:00,238.5949,40271.52,2.099277,2.188709,1.383899,4.475801,1.910495,2593.993,4.118315,14.4,6.916762,18.35518,0.383455,4.0,0.08244925,0.1721022,0.4494332,0.5373319,0.717286
7713,18/04/2019 10:20,149.811,24694.87,5.91538,2.703788,3.420005,3.904329,1.962477,2412.526,4.631058,14.4,6.900001,18.19883,0.8850223,4.0,0.383455,0.08244925,0.1721022,0.4494332,0.5373319
7714,18/04/2019 10:40,39.6386,6418.19,7.549513,2.971611,4.852077,3.565756,1.958555,2199.953,4.903831,14.46011,6.900001,17.53684,1.35123,4.0,0.8850223,0.383455,0.08244925,0.1721022,0.4494332
7715,18/04/2019 11:00,2.439358,329.9826,6.089047,3.066777,6.417024,3.493385,1.969288,1873.037,4.910001,14.5,6.863936,16.85107,1.602942,4.0,1.35123,0.8850223,0.383455,0.08244925,0.1721022
7716,18/04/2019 11:20,1.964979,258.8902,3.974079,3.2,8.149234,3.474962,2.102964,1873.037,4.910225,14.5,6.825723,16.9763,1.869957,4.0,1.602942,1.35123,0.8850223,0.383455,0.08244925
7717,18/04/2019 11:40,1.768962,234.5406,1.898566,3.26442,9.460383,3.49509,2.170806,1613.562,4.910001,14.55261,6.775317,17.10421,1.760212,4.0,1.869957,1.602942,1.35123,0.8850223,0.383455
7718,18/04/2019 12:00,2.378688,303.2978,0.6740469,3.423326,10.382,3.483513,2.437741,1193.945,4.910001,14.6,6.755968,17.67564,1.385129,4.0,1.760212,1.869957,1.602942,1.35123,0.8850223
7719,18/04/2019 12:20,1.509444,188.8098,0.3315086,3.639836,10.14468,3.46501,3.434303,938.863,4.910001,14.69919,6.754274,17.76684,1.17152,4.0,1.385129,1.760212,1.869957,1.602942,1.35123
7720,18/04/2019 15:40,40.97709,3255.297,0.1908995,3.035467,6.943443,0.0,0.4130937,532.8808,4.181802,15.01543,6.804502,18.61278,1.661291,4.0,1.17152,1.385129,1.760212,1.869957,1.602942
7721,18/04/2019 16:00,214.5862,18823.17,1.707983,2.52641,4.361246,3.710077,2.10853,1769.809,4.660182,15.0,6.886679,18.29075,5.520423,4.0,1.661291,1.17152,1.385129,1.760212,1.869957
7722,18/04/2019 16:20,122.9137,11282.49,3.410703,2.738251,4.623965,3.437592,1.913337,2293.869,5.091277,15.0,6.89,17.63618,7.154738,4.0,5.520423,1.661291,1.17152,1.385129,1.760212
7723,18/04/2019 16:40,44.05352,3849.326,3.483667,2.820268,5.538878,3.265183,2.033485,2205.993,5.336897,15.00173,6.89,17.12261,6.659453,4.0,7.154738,5.520423,1.661291,1.17152,1.385129
7724,18/04/2019 17:00,0.7301576,50.64646,1.893546,2.98168,6.762917,3.205125,2.172203,1743.832,5.346724,15.1,6.854581,16.94269,4.804293,4.0,6.659453,7.154738,5.520423,1.661291,1.17152
7725,18/04/2019 17:20,2.802236,213.0108,0.5280684,3.171859,7.547771,3.171113,2.180594,1255.386,5.341483,15.1,6.820732,16.92639,3.199768,4.0,4.804293,6.659453,7.154738,5.520423,1.661291
7726,18/04/2019 17:40,2.767515,215.9062,0.104614,3.401984,7.717634,3.170646,2.267089,657.1376,5.339999,15.1,6.822546,17.08895,1.668147,4.0,3.199768,4.804293,6.659453,7.154738,5.520423
7727,18/04/2019 18:00,2.629041,166.6324,0.1618757,3.623813,7.375926,3.142182,2.25801,568.7708,5.339999,15.1,6.830001,16.94243,1.405266,4.0,1.668147,3.199768,4.804293,6.659453,7.154738
7728,18/04/2019 18:20,2.453222,150.9839,0.2577036,3.881694,6.954633,3.100889,2.312271,370.9511,5.339999,15.1,6.830001,16.78451,0.9520502,4.0,1.405266,1.668147,3.199768,4.804293,6.659453
7729,18/04/2019 21:40,52.46243,4691.125,0.13,3.029999,3.029039,0.0,0.2787511,289.8754,4.023367,14.9,6.89,18.4088,0.3263969,4.0,0.9520502,1.405266,1.668147,3.199768,4.804293
